
5	4	3	5	6	3
12	12	8	12	16	8
23	24	16	23	31	16
38	39	26	38	51	26
55	57	38	55	74	38
77	81	53	76	105	53
106	111	73	105	144	73
146	155	100	145	198	100
190	202	130	189	254	131
242	259	163	240	321	163


0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	1	0
1	1	0	1	2	0
2	1	1	2	2	1
2	2	1	2	3	1
4	4	2	4	6	2
5	5	3	5	8	3
9	10	5	9	15	5
12	13	7	12	19	7
17	18	10	17	25	10
22	25	13	22	34	13
30	33	17	29	45	18
40	44	22	39	58	23
51	56	28	50	74	29
65	71	36	64	93	37
81	89	46	80	115	46
103	115	58	101	146	58
125	140	71	123	178	72
151	173	85	149	219	87
181	206	101	178	259	103


0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	1	0
0	0	0	0	1	0
1	1	0	1	2	0
2	3	1	2	4	1
3	4	2	3	7	2
5	6	2	5	9	2
8	10	4	8	14	4
11	13	5	11	18	6
13	16	6	13	21	7
16	19	8	16	26	8
21	24	10	21	33	11
27	32	13	26	42	13
34	41	17	33	54	17
41	52	21	41	67	22
49	61	25	48	78	25
58	74	30	58	95	31
69	86	35	68	110	36
81	103	42	81	131	44
95	120	49	93	153	51


0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	1	0
0	1	0	0	1	0
1	1	0	1	2	0
1	1	0	1	2	0
1	1	0	1	3	0
2	2	1	2	4	1
2	3	1	2	5	1
3	3	1	3	6	1
4	4	2	4	7	2
5	6	2	5	9	2
6	8	3	6	12	3
8	9	4	7	14	4
10	12	5	10	18	5
11	14	6	11	21	6
14	17	7	14	25	7
16	21	8	16	29	8
19	24	9	19	34	10
23	29	11	23	40	12
28	35	13	28	48	14
34	42	16	33	57	17
41	52	19	41	69	20
47	59	22	46	78	23


0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	1	0
0	0	0	0	1	0
0	1	0	0	1	0
0	1	0	0	1	0
1	1	0	1	2	0
1	1	0	1	2	0
1	2	0	1	3	0
2	3	1	2	4	1
3	4	1	3	5	1
3	4	1	3	6	1
4	5	2	4	8	2
4	6	2	4	9	2
5	7	2	5	10	2
6	8	3	6	11	3
9	12	4	9	16	4
10	14	4	10	19	5
12	16	5	12	22	5
14	18	6	13	24	6
16	21	7	16	28	7
