27.3847	29.3761	18.3867	27.1089	36.1981	18.4092
11.2924	12.9397	6.32744	11.123	16.1667	6.4399
4.37336	5.55362	2.27599	4.30649	7.03681	2.37279
1.74604	2.20792	0.81646	1.71906	2.87045	0.84921
0.761683	1.02903	0.330769	0.75237	1.34926	0.345043
0.285544	0.418038	0.137867	0.285544	0.568449	0.137867
0.0948892	0.142885	0.0416569	0.0948892	0.200176	0.0440498
0.0409308	0.0526764	0.0166552	0.0409308	0.0883596	0.0166552
0.0115937	0.0144844	0.00296291	0.0115937	0.0218049	0.00296291
