
107	55	32	98	61	28	98	52	28
286	157	93	266	173	84	267	150	83
528	301	165	505	331	152	506	291	151
788	457	251	750	498	224	753	439	222
1181	702	387	1108	745	333	1112	659	331
1691	1006	552	1588	1066	479	1594	947	477
2258	1361	736	2140	1446	644	2151	1294	639
3001	1842	981	2836	1961	858	2853	1760	851
3885	2391	1268	3671	2538	1107	3696	2293	1099
4970	3068	1612	4709	3249	1417	4747	2950	1402







































